VARIABLES = "X", "Y", "U"
0.596243 0.029577 0.597769 
0.603757 0.003757 0.614694 
0.616667 0.003757 0.673235 
0.629577 0.003757 0.737471 
0.603757 0.016667 0.619669 
0.616667 0.016667 0.682912 
0.629577 0.016667 0.741769 
0.603757 0.029577 0.624606 
0.616667 0.029577 0.692754 
0.629577 0.029577 0.746281 
0.637090 0.003757 0.769936 
0.650000 0.003757 0.777987 
0.662910 0.003757 0.784483 
0.637090 0.016667 0.769088 
0.650000 0.016667 0.778227 
0.662910 0.016667 0.785788 
0.637090 0.029577 0.768291 
0.650000 0.029577 0.778430 
0.662910 0.029577 0.787088 
0.670423 0.003757 0.792912 
0.683333 0.003757 0.802607 
0.696243 0.003757 0.801973 
0.670423 0.016667 0.794036 
0.683333 0.016667 0.802497 
0.696243 0.016667 0.801637 
0.670423 0.029577 0.795184 
0.683333 0.029577 0.802389 
0.696243 0.029577 0.801297 
0.703757 0.003757 0.798519 
0.716667 0.003757 0.799442 
0.729577 0.003757 0.800406 
0.703757 0.016667 0.798528 
0.716667 0.016667 0.799547 
0.729577 0.016667 0.800405 
0.703757 0.029577 0.798538 
0.716667 0.029577 0.799653 
0.729577 0.029577 0.800403 
0.737090 0.003757 0.800260 
0.750000 0.003757 0.799860 
0.762910 0.003757 0.799960 
0.737090 0.016667 0.800203 
0.750000 0.016667 0.799865 
0.762910 0.016667 0.799974 
0.737090 0.029577 0.800146 
0.750000 0.029577 0.799870 
0.762910 0.029577 0.799989 
0.770423 0.003757 0.800083 
0.783333 0.003757 0.799997 
0.796243 0.003757 0.799981 
0.770423 0.016667 0.800078 
0.783333 0.016667 0.799994 
0.796243 0.016667 0.799983 
0.770423 0.029577 0.800074 
0.783333 0.029577 0.799990 
0.796243 0.029577 0.799985 
0.803757 0.003757 0.800006 
0.816667 0.003757 0.800004 
0.829577 0.003757 0.799997 
0.803757 0.016667 0.800008 
0.816667 0.016667 0.800003 
0.829577 0.016667 0.799997 
0.803757 0.029577 0.800010 
0.816667 0.029577 0.800002 
0.829577 0.029577 0.799997 
0.837090 0.003757 0.799999 
0.850000 0.003757 0.800001 
0.862910 0.003757 0.800000 
0.837090 0.016667 0.799999 
0.850000 0.016667 0.800001 
0.862910 0.016667 0.800000 
0.837090 0.029577 0.800000 
0.850000 0.029577 0.800001 
0.862910 0.029577 0.800000 
0.870423 0.003757 0.799999 
0.883333 0.003757 0.800000 
0.896243 0.003757 0.800000 
0.870423 0.016667 0.800000 
0.883333 0.016667 0.800000 
0.896243 0.016667 0.800000 
0.870423 0.029577 0.800000 
0.883333 0.029577 0.800000 
0.896243 0.029577 0.800000 
0.903757 0.003757 0.800000 
0.916667 0.003757 0.800000 
0.929577 0.003757 0.800000 
0.903757 0.016667 0.800000 
0.916667 0.016667 0.800000 
0.929577 0.016667 0.800000 
0.903757 0.029577 0.800000 
0.916667 0.029577 0.800000 
0.929577 0.029577 0.800000 
0.937090 0.003757 0.800000 
0.950000 0.003757 0.800000 
0.962910 0.003757 0.800000 
0.937090 0.016667 0.800000 
0.950000 0.016667 0.800000 
0.962910 0.016667 0.800000 
0.937090 0.029577 0.800000 
0.950000 0.029577 0.800000 
0.962910 0.029577 0.800000 
0.970423 0.003757 0.800000 
0.983333 0.003757 0.800000 
0.996243 0.003757 0.800000 
0.970423 0.016667 0.800000 
0.983333 0.016667 0.800000 
0.996243 0.016667 0.800000 
0.970423 0.029577 0.800000 
0.983333 0.029577 0.800000 
0.996243 0.029577 0.800000 
0.003757 0.037090 -1.000003 
0.016667 0.037090 -0.999999 
0.029577 0.037090 -1.000001 
0.003757 0.050000 -1.000000 
0.016667 0.050000 -0.999999 
0.029577 0.050000 -1.000002 
0.003757 0.062910 -0.999999 
0.016667 0.062910 -1.000003 
0.029577 0.062910 -0.999993 
0.037090 0.037090 -1.000002 
0.050000 0.037090 -0.999997 
0.062910 0.037090 -1.000006 
0.037090 0.050000 -0.999997 
0.050000 0.050000 -1.000003 
0.062910 0.050000 -0.999994 
0.037090 0.062910 -1.000008 
0.050000 0.062910 -0.999994 
0.062910 0.062910 -1.000014 
0.070423 0.037090 -0.999994 
0.083333 0.037090 -1.000005 
0.096243 0.037090 -0.999991 
0.070423 0.050000 -1.000005 
0.083333 0.050000 -0.999997 
0.096243 0.050000 -1.000006 
0.070423 0.062910 -0.999989 
0.083333 0.062910 -1.000006 
0.096243 0.062910 -0.999989 
0.103757 0.037090 -1.000007 
0.116667 0.037090 -0.999996 
0.129577 0.037090 -1.000007 
0.103757 0.050000 -0.999996 
0.116667 0.050000 -1.000001 
0.129577 0.050000 -0.999998 
0.103757 0.062910 -1.000006 
0.116667 0.062910 -0.999999 
0.129577 0.062910 -1.000002 
0.137090 0.037090 -0.999996 
0.150000 0.037090 -1.000001 
0.162910 0.037090 -0.999998 
0.137090 0.050000 -1.000000 
0.150000 0.050000 -1.000001 
0.162910 0.050000 -0.999998 
0.137090 0.062910 -1.000001 
0.150000 0.062910 -0.999997 
0.162910 0.062910 -1.000006 
0.170423 0.037090 -1.000000 
0.183333 0.037090 -1.000000 
0.196243 0.037090 -0.999999 
0.170423 0.050000 -1.000002 
0.183333 0.050000 -0.999997 
0.196243 0.050000 -1.000008 
0.170423 0.062910 -0.999994 
0.183333 0.062910 -1.000005 
0.196243 0.062910 -0.999989 
0.203757 0.037090 -1.000007 
0.216667 0.037090 -0.999988 
0.229577 0.037090 -1.000029 
0.203757 0.050000 -0.999992 
0.216667 0.050000 -1.000007 
0.229577 0.050000 -0.999978 
0.203757 0.062910 -1.000018 
0.216667 0.062910 -0.999976 
0.229577 0.062910 -1.000057 
0.237090 0.037090 -0.999967 
0.250000 0.037090 -1.000035 
0.262910 0.037090 -0.999882 
0.237090 0.050000 -1.000044 
0.250000 0.050000 -0.999955 
0.262910 0.050000 -1.000064 
0.237090 0.062910 -0.999936 
0.250000 0.062910 -1.000063 
0.262910 0.062910 -0.999819 
0.270423 0.037090 -1.000123 
0.283333 0.037090 -0.999966 
0.296243 0.037090 -0.999999 
0.270423 0.050000 -0.999960 
0.283333 0.050000 -1.000078 
0.296243 0.050000 -0.999823 
0.270423 0.062910 -1.000185 
0.283333 0.062910 -0.999914 
0.296243 0.062910 -1.000228 
0.303757 0.037090 -0.999847 
0.316667 0.037090 -1.000199 
0.329577 0.037090 -1.000103 
0.303757 0.050000 -0.999902 
0.316667 0.050000 -1.000106 
0.329577 0.050000 -1.001023 
0.303757 0.062910 -0.999558 
0.316667 0.062910 -1.000186 
0.329577 0.062910 -1.001153 
0.337090 0.037090 -0.999798 
0.350000 0.037090 -0.997597 
0.362910 0.037090 -0.993015 
0.337090 0.050000 -0.999092 
0.350000 0.050000 -0.996168 
0.362910 0.050000 -0.996858 
0.337090 0.062910 -0.999335 
0.350000 0.062910 -0.995034 
0.362910 0.062910 -0.996673 
0.370423 0.037090 -0.981658 
0.383333 0.037090 -0.957144 
0.396243 0.037090 -0.932630 
0.370423 0.050000 -0.989837 
0.383333 0.050000 -0.965324 
0.396243 0.050000 -0.940810 
0.370423 0.062910 -0.998017 
0.383333 0.062910 -0.973503 
0.396243 0.062910 -0.948989 
0.403757 0.037090 -0.875707 
0.416667 0.037090 -0.789310 
0.429577 0.037090 -0.666130 
0.403757 0.050000 -0.872723 
0.416667 0.050000 -0.789315 
0.429577 0.050000 -0.668548 
0.403757 0.062910 -0.874732 
0.416667 0.062910 -0.789155 
0.429577 0.062910 -0.669599 
0.437090 0.037090 -0.587894 
0.450000 0.037090 -0.477187 
0.462910 0.037090 -0.366102 
0.437090 0.050000 -0.586610 
0.450000 0.050000 -0.476743 
0.462910 0.050000 -0.366598 
0.437090 0.062910 -0.587345 
0.450000 0.062910 -0.474523 
0.462910 0.062910 -0.361368 
0.470423 0.037090 -0.277009 
0.483333 0.037090 -0.095471 
0.496243 0.037090 0.096241 
0.470423 0.050000 -0.278052 
0.483333 0.050000 -0.094037 
0.496243 0.050000 0.096736 
0.470423 0.062910 -0.273588 
0.483333 0.062910 -0.098982 
0.496243 0.062910 0.096762 
0.503757 0.037090 0.336662 
0.516667 0.037090 0.340781 
0.529577 0.037090 0.329660 
0.503757 0.050000 0.340424 
0.516667 0.050000 0.339907 
0.529577 0.050000 0.327896 
0.503757 0.062910 0.339653 
0.516667 0.062910 0.340467 
0.529577 0.062910 0.328808 
0.537090 0.037090 0.494414 
0.550000 0.037090 0.487338 
0.562910 0.037090 0.480262 
0.537090 0.050000 0.497839 
0.550000 0.050000 0.490763 
0.562910 0.050000 0.483686 
0.537090 0.062910 0.501263 
0.550000 0.062910 0.494187 
0.562910 0.062910 0.487111 
0.570423 0.037090 0.505135 
0.583333 0.037090 0.556880 
0.596243 0.037090 0.608625 
0.570423 0.050000 0.505820 
0.583333 0.050000 0.557565 
0.596243 0.050000 0.609310 
0.570423 0.062910 0.506505 
0.583333 0.062910 0.558250 
0.596243 0.062910 0.609995 
0.603757 0.037090 0.634457 
0.616667 0.037090 0.698819 
0.629577 0.037090 0.748876 
0.603757 0.050000 0.640848 
0.616667 0.050000 0.704513 
0.629577 0.050000 0.751434 
0.603757 0.062910 0.641563 
0.616667 0.062910 0.705470 
0.629577 0.062910 0.751715 
0.637090 0.037090 0.768436 
0.650000 0.037090 0.778544 
0.662910 0.037090 0.787862 
0.637090 0.050000 0.768765 
0.650000 0.050000 0.778596 
0.662910 0.050000 0.788764 
0.637090 0.062910 0.768670 
0.650000 0.062910 0.779372 
0.662910 0.062910 0.789918 
0.670423 0.037090 0.795889 
0.683333 0.037090 0.802310 
0.696243 0.037090 0.801097 
0.670423 0.050000 0.797182 
0.683333 0.050000 0.802278 
0.696243 0.050000 0.800712 
0.670423 0.062910 0.798079 
0.683333 0.062910 0.802221 
0.696243 0.062910 0.800433 
0.703757 0.037090 0.798560 
0.716667 0.037090 0.799712 
0.729577 0.037090 0.800398 
0.703757 0.050000 0.798546 
0.716667 0.050000 0.799827 
0.729577 0.050000 0.800403 
0.703757 0.062910 0.798517 
0.716667 0.062910 0.799924 
0.729577 0.062910 0.800413 
0.737090 0.037090 0.800116 
0.750000 0.037090 0.799873 
0.762910 0.037090 0.799997 
0.737090 0.050000 0.800052 
0.750000 0.050000 0.799877 
0.762910 0.050000 0.800013 
0.737090 0.062910 0.799998 
0.750000 0.062910 0.799878 
0.762910 0.062910 0.800028 
0.770423 0.037090 0.800071 
0.783333 0.037090 0.799988 
0.796243 0.037090 0.799986 
0.770423 0.050000 0.800068 
0.783333 0.050000 0.799984 
0.796243 0.050000 0.799988 
0.770423 0.062910 0.800065 
0.783333 0.062910 0.799980 
0.796243 0.062910 0.799990 
0.803757 0.037090 0.800011 
0.816667 0.037090 0.800001 
0.829577 0.037090 0.799997 
0.803757 0.050000 0.800013 
0.816667 0.050000 0.800001 
0.829577 0.050000 0.799997 
0.803757 0.062910 0.800015 
0.816667 0.062910 0.800000 
0.829577 0.062910 0.799996 
0.837090 0.037090 0.800000 
0.850000 0.037090 0.800001 
0.862910 0.037090 0.800000 
0.837090 0.050000 0.800001 
0.850000 0.050000 0.800001 
0.862910 0.050000 0.799999 
0.837090 0.062910 0.800002 
0.850000 0.062910 0.800001 
0.862910 0.062910 0.799999 
0.870423 0.037090 0.800000 
0.883333 0.037090 0.800000 
0.896243 0.037090 0.800000 
0.870423 0.050000 0.800000 
0.883333 0.050000 0.800000 
0.896243 0.050000 0.800000 
0.870423 0.062910 0.800000 
0.883333 0.062910 0.800000 
0.896243 0.062910 0.800000 
0.903757 0.037090 0.800000 
0.916667 0.037090 0.800000 
0.929577 0.037090 0.800000 
0.903757 0.050000 0.800000 
0.916667 0.050000 0.800000 
0.929577 0.050000 0.800000 
0.903757 0.062910 0.800000 
0.916667 0.062910 0.800000 
0.929577 0.062910 0.800000 
0.937090 0.037090 0.800000 
0.950000 0.037090 0.800000 
0.962910 0.037090 0.800000 
0.937090 0.050000 0.800000 
0.950000 0.050000 0.800000 
0.962910 0.050000 0.800000 
0.937090 0.062910 0.800000 
0.950000 0.062910 0.800000 
0.962910 0.062910 0.800000 
0.970423 0.037090 0.800000 
0.983333 0.037090 0.800000 
0.996243 0.037090 0.800000 
0.970423 0.050000 0.800000 
0.983333 0.050000 0.800000 
0.996243 0.050000 0.800000 
0.970423 0.062910 0.800000 
0.983333 0.062910 0.800000 
0.996243 0.062910 0.800000 
0.003757 0.070423 -1.000003 
0.016667 0.070423 -0.999996 
0.029577 0.070423 -1.000008 
0.003757 0.083333 -0.999996 
0.016667 0.083333 -1.000003 
0.029577 0.083333 -0.999993 
0.003757 0.096243 -1.000008 
0.016667 0.096243 -0.999993 
0.029577 0.096243 -1.000014 
0.037090 0.070423 -0.999992 
0.050000 0.070423 -1.000006 
0.062910 0.070423 -0.999989 
0.037090 0.083333 -1.000006 
0.050000 0.083333 -0.999997 
0.062910 0.083333 -1.000006 
0.037090 0.096243 -0.999989 
0.050000 0.096243 -1.000006 
0.062910 0.096243 -0.999989 
0.070423 0.070423 -1.000008 
0.083333 0.070423 -0.999997 
0.096243 0.070423 -1.000006 
0.070423 0.083333 -0.999997 
0.083333 0.083333 -1.000001 
0.096243 0.083333 -1.000000 
0.070423 0.096243 -1.000005 
0.083333 0.096243 -1.000000 
0.096243 0.096243 -0.999998 
0.103757 0.070423 -0.999998 
0.116667 0.070423 -0.999999 
0.129577 0.070423 -1.000003 
0.103757 0.083333 -0.999998 
0.116667 0.083333 -1.000002 
0.129577 0.083333 -0.999995 
0.103757 0.096243 -1.000005 
0.116667 0.096243 -0.999995 
0.129577 0.096243 -1.000011 
0.137090 0.070423 -0.999996 
0.150000 0.070423 -1.000003 
0.162910 0.070423 -0.999994 
0.137090 0.083333 -1.000004 
0.150000 0.083333 -0.999998 
0.162910 0.083333 -1.000005 
0.137090 0.096243 -0.999992 
0.150000 0.096243 -1.000004 
0.162910 0.096243 -0.999991 
0.170423 0.070423 -1.000005 
0.183333 0.070423 -0.999995 
0.196243 0.070423 -1.000013 
0.170423 0.083333 -0.999996 
0.183333 0.083333 -1.000003 
0.196243 0.083333 -0.999992 
0.170423 0.096243 -1.000007 
0.183333 0.096243 -0.999993 
0.196243 0.096243 -1.000019 
0.203757 0.070423 -0.999982 
0.216667 0.070423 -1.000020 
0.229577 0.070423 -0.999946 
0.203757 0.083333 -1.000013 
0.216667 0.083333 -0.999983 
0.229577 0.083333 -1.000045 
0.203757 0.096243 -0.999969 
0.216667 0.096243 -1.000035 
0.229577 0.096243 -0.999911 
0.237090 0.070423 -1.000078 
0.250000 0.070423 -0.999923 
0.262910 0.070423 -1.000150 
0.237090 0.083333 -0.999948 
0.250000 0.083333 -1.000045 
0.262910 0.083333 -0.999883 
0.237090 0.096243 -1.000108 
0.250000 0.096243 -0.999902 
0.262910 0.096243 -1.000213 
0.270423 0.070423 -0.999865 
0.283333 0.070423 -1.000139 
0.296243 0.070423 -0.999655 
0.270423 0.083333 -1.000125 
0.283333 0.083333 -0.999932 
0.296243 0.083333 -1.000015 
0.270423 0.096243 -0.999817 
0.283333 0.096243 -1.000129 
0.296243 0.096243 -0.999757 
0.303757 0.070423 -1.000098 
0.316667 0.070423 -1.000120 
0.329577 0.070423 -0.999991 
0.303757 0.083333 -1.000020 
0.316667 0.083333 -1.000148 
0.329577 0.083333 -0.999643 
0.303757 0.096243 -0.999991 
0.316667 0.096243 -1.000209 
0.329577 0.096243 -1.000081 
0.337090 0.070423 -0.999958 
0.350000 0.070423 -0.998375 
0.362910 0.070423 -0.994950 
0.337090 0.083333 -0.999639 
0.350000 0.083333 -1.000494 
0.362910 0.083333 -1.001270 
0.337090 0.096243 -0.999298 
0.350000 0.096243 -0.999674 
0.362910 0.096243 -1.002690 
0.370423 0.070423 -0.983052 
0.383333 0.070423 -0.962388 
0.396243 0.070423 -0.941724 
0.370423 0.083333 -0.993716 
0.383333 0.083333 -0.973052 
0.396243 0.083333 -0.952388 
0.370423 0.096243 -1.004380 
0.383333 0.096243 -0.983716 
0.396243 0.096243 -0.963051 
0.403757 0.070423 -0.876724 
0.416667 0.070423 -0.786221 
0.429577 0.070423 -0.670202 
0.403757 0.083333 -0.875245 
0.416667 0.083333 -0.780947 
0.429577 0.083333 -0.662549 
0.403757 0.096243 -0.876461 
0.416667 0.096243 -0.777796 
0.429577 0.096243 -0.657738 
0.437090 0.070423 -0.602698 
0.450000 0.070423 -0.461582 
0.462910 0.070423 -0.295316 
0.437090 0.083333 -0.601597 
0.450000 0.083333 -0.473561 
0.462910 0.083333 -0.309450 
0.437090 0.096243 -0.593356 
0.450000 0.096243 -0.481738 
0.462910 0.096243 -0.349312 
0.470423 0.070423 -0.257086 
0.483333 0.070423 -0.143617 
0.496243 0.070423 0.099194 
0.470423 0.083333 -0.256853 
0.483333 0.083333 -0.140822 
0.496243 0.083333 0.098389 
0.470423 0.096243 -0.263222 
0.483333 0.096243 -0.114146 
0.496243 0.096243 0.089057 
0.503757 0.070423 0.293911 
0.516667 0.070423 0.356774 
0.529577 0.070423 0.357389 
0.503757 0.083333 0.282712 
0.516667 0.083333 0.360425 
0.529577 0.083333 0.364695 
0.503757 0.096243 0.277316 
0.516667 0.096243 0.360540 
0.529577 0.096243 0.363345 
0.537090 0.070423 0.487497 
0.550000 0.070423 0.501628 
0.562910 0.070423 0.497582 
0.537090 0.083333 0.489706 
0.550000 0.083333 0.500619 
0.562910 0.083333 0.497442 
0.537090 0.096243 0.488978 
0.550000 0.096243 0.500936 
0.562910 0.096243 0.497477 
0.570423 0.070423 0.504257 
0.583333 0.070423 0.552366 
0.596243 0.070423 0.601053 
0.570423 0.083333 0.510421 
0.583333 0.083333 0.558668 
0.596243 0.083333 0.606766 
0.570423 0.096243 0.517053 
0.583333 0.096243 0.566042 
0.596243 0.096243 0.614082 
0.603757 0.070423 0.639339 
0.616667 0.070423 0.705532 
0.629577 0.070423 0.751187 
0.603757 0.083333 0.636569 
0.616667 0.083333 0.701806 
0.629577 0.083333 0.751091 
0.603757 0.096243 0.638897 
0.616667 0.096243 0.699164 
0.629577 0.096243 0.750621 
0.637090 0.070423 0.768036 
0.650000 0.070423 0.780034 
0.662910 0.070423 0.790718 
0.637090 0.083333 0.770559 
0.650000 0.083333 0.783850 
0.662910 0.083333 0.792996 
0.637090 0.096243 0.774054 
0.650000 0.096243 0.788845 
0.662910 0.096243 0.795536 
0.670423 0.070423 0.798422 
0.683333 0.070423 0.802199 
0.696243 0.070423 0.800314 
0.670423 0.083333 0.798567 
0.683333 0.083333 0.801659 
0.696243 0.083333 0.800282 
0.670423 0.096243 0.798183 
0.683333 0.096243 0.800850 
0.696243 0.096243 0.800375 
0.703757 0.070423 0.798487 
0.716667 0.070423 0.799967 
0.729577 0.070423 0.800431 
0.703757 0.083333 0.798805 
0.716667 0.083333 0.799962 
0.729577 0.083333 0.800354 
0.703757 0.096243 0.799320 
0.716667 0.096243 0.799907 
0.729577 0.096243 0.800214 
0.737090 0.070423 0.799968 
0.750000 0.070423 0.799876 
0.762910 0.070423 0.800038 
0.737090 0.083333 0.799983 
0.750000 0.083333 0.799892 
0.762910 0.083333 0.800031 
0.737090 0.096243 0.800031 
0.750000 0.096243 0.799925 
0.762910 0.096243 0.800011 
0.770423 0.070423 0.800066 
0.783333 0.070423 0.799977 
0.796243 0.070423 0.799990 
0.770423 0.083333 0.800059 
0.783333 0.083333 0.799979 
0.796243 0.083333 0.799991 
0.770423 0.096243 0.800045 
0.783333 0.096243 0.799987 
0.796243 0.096243 0.799992 
0.803757 0.070423 0.800017 
0.816667 0.070423 0.799999 
0.829577 0.070423 0.799996 
0.803757 0.083333 0.800015 
0.816667 0.083333 0.799999 
0.829577 0.083333 0.799996 
0.803757 0.096243 0.800011 
0.816667 0.096243 0.800000 
0.829577 0.096243 0.799997 
0.837090 0.070423 0.800002 
0.850000 0.070423 0.800001 
0.862910 0.070423 0.799999 
0.837090 0.083333 0.800002 
0.850000 0.083333 0.800001 
0.862910 0.083333 0.799999 
0.837090 0.096243 0.800001 
0.850000 0.096243 0.800001 
0.862910 0.096243 0.799999 
0.870423 0.070423 0.800000 
0.883333 0.070423 0.800000 
0.896243 0.070423 0.800000 
0.870423 0.083333 0.800000 
0.883333 0.083333 0.800000 
0.896243 0.083333 0.800000 
0.870423 0.096243 0.800000 
0.883333 0.096243 0.800000 
0.896243 0.096243 0.800000 
0.903757 0.070423 0.800000 
0.916667 0.070423 0.800000 
0.929577 0.070423 0.800000 
0.903757 0.083333 0.800000 
0.916667 0.083333 0.800000 
0.929577 0.083333 0.800000 
0.903757 0.096243 0.800000 
0.916667 0.096243 0.800000 
0.929577 0.096243 0.800000 
0.937090 0.070423 0.800000 
0.950000 0.070423 0.800000 
0.962910 0.070423 0.800000 
0.937090 0.083333 0.800000 
0.950000 0.083333 0.800000 
0.962910 0.083333 0.800000 
0.937090 0.096243 0.800000 
0.950000 0.096243 0.800000 
0.962910 0.096243 0.800000 
0.970423 0.070423 0.800000 
0.983333 0.070423 0.800000 
0.996243 0.070423 0.800000 
0.970423 0.083333 0.800000 
0.983333 0.083333 0.800000 
0.996243 0.083333 0.800000 
0.970423 0.096243 0.800000 
0.983333 0.096243 0.800000 
0.996243 0.096243 0.800000 
0.003757 0.103757 -0.999993 
0.016667 0.103757 -1.000005 
0.029577 0.103757 -0.999990 
0.003757 0.116667 -1.000004 
0.016667 0.116667 -0.999998 
0.029577 0.116667 -1.000005 
0.003757 0.129577 -0.999992 
0.016667 0.129577 -1.000004 
0.029577 0.129577 -0.999993 
0.037090 0.103757 -1.000007 
0.050000 0.103757 -0.999997 
0.062910 0.103757 -1.000004 
0.037090 0.116667 -0.999998 
0.050000 0.116667 -1.000000 
0.062910 0.116667 -1.000001 
0.037090 0.129577 -1.000003 
0.050000 0.129577 -1.000001 
0.062910 0.129577 -0.999996 
0.070423 0.103757 -1.000000 
0.083333 0.103757 -0.999998 
0.096243 0.103757 -1.000006 
0.070423 0.116667 -0.999997 
0.083333 0.116667 -1.000003 
0.096243 0.116667 -0.999994 
0.070423 0.129577 -1.000007 
0.083333 0.129577 -0.999994 
0.096243 0.129577 -1.000013 
0.103757 0.103757 -0.999994 
0.116667 0.103757 -1.000005 
0.129577 0.103757 -0.999991 
0.103757 0.116667 -1.000005 
0.116667 0.116667 -0.999997 
0.129577 0.116667 -1.000005 
0.103757 0.129577 -0.999991 
0.116667 0.129577 -1.000004 
